treatment_time_mins,mRS<=0,mRS<=1,mRS<=2,mRS<=3,mRS<=4,mRS<=5,mRS<=6
91.3,0.22595,0.35356,0.48801,0.65603,0.82171,0.89696,1.0
91.4,0.22587,0.35348,0.48794,0.65597,0.82167,0.89694,1.0
91.5,0.22579,0.3534,0.48788,0.65591,0.82164,0.89692,1.0
91.6,0.22571,0.35332,0.48781,0.65586,0.8216,0.8969,1.0
91.7,0.22563,0.35324,0.48775,0.6558,0.82157,0.89688,1.0
91.8,0.22555,0.35316,0.48768,0.65574,0.82153,0.89685,1.0
91.9,0.22547,0.35309,0.48762,0.65568,0.8215,0.89683,1.0
92.0,0.22539,0.35301,0.48755,0.65562,0.82146,0.89681,1.0
92.1,0.22531,0.35293,0.48748,0.65557,0.82143,0.89679,1.0
92.2,0.22524,0.35285,0.48742,0.65551,0.8214,0.89677,1.0
92.3,0.22516,0.35277,0.48735,0.65545,0.82136,0.89675,1.0
92.4,0.22508,0.35269,0.48729,0.65539,0.82133,0.89673,1.0
92.5,0.225,0.35261,0.48722,0.65533,0.82129,0.8967,1.0
92.6,0.22492,0.35253,0.48716,0.65527,0.82126,0.89668,1.0
92.7,0.22484,0.35245,0.48709,0.65522,0.82122,0.89666,1.0
92.8,0.22476,0.35237,0.48702,0.65516,0.82119,0.89664,1.0
92.9,0.22468,0.35229,0.48696,0.6551,0.82115,0.89662,1.0
93.0,0.2246,0.35221,0.48689,0.65504,0.82112,0.8966,1.0
93.1,0.22453,0.35213,0.48683,0.65498,0.82109,0.89657,1.0
93.2,0.22445,0.35205,0.48676,0.65493,0.82105,0.89655,1.0
93.3,0.22437,0.35197,0.48669,0.65487,0.82102,0.89653,1.0
93.4,0.22429,0.35189,0.48663,0.65481,0.82098,0.89651,1.0
93.5,0.22421,0.35182,0.48656,0.65475,0.82095,0.89649,1.0
93.6,0.22413,0.35174,0.4865,0.65469,0.82091,0.89647,1.0
93.7,0.22405,0.35166,0.48643,0.65463,0.82088,0.89645,1.0
93.8,0.22398,0.35158,0.48637,0.65458,0.82084,0.89642,1.0
93.9,0.2239,0.3515,0.4863,0.65452,0.82081,0.8964,1.0
94.0,0.22382,0.35142,0.48623,0.65446,0.82077,0.89638,1.0
94.1,0.22374,0.35134,0.48617,0.6544,0.82074,0.89636,1.0
94.2,0.22366,0.35126,0.4861,0.65434,0.82071,0.89634,1.0
94.3,0.22358,0.35118,0.48604,0.65428,0.82067,0.89632,1.0
94.4,0.22351,0.3511,0.48597,0.65423,0.82064,0.89629,1.0
94.5,0.22343,0.35102,0.4859,0.65417,0.8206,0.89627,1.0
94.6,0.22335,0.35094,0.48584,0.65411,0.82057,0.89625,1.0
94.7,0.22327,0.35086,0.48577,0.65405,0.82053,0.89623,1.0
94.8,0.22319,0.35079,0.48571,0.65399,0.8205,0.89621,1.0
94.9,0.22311,0.35071,0.48564,0.65393,0.82046,0.89619,1.0
95.0,0.22304,0.35063,0.48558,0.65388,0.82043,0.89616,1.0
95.1,0.22296,0.35055,0.48551,0.65382,0.82039,0.89614,1.0
95.2,0.22288,0.35047,0.48544,0.65376,0.82036,0.89612,1.0
95.3,0.2228,0.35039,0.48538,0.6537,0.82032,0.8961,1.0
95.4,0.22272,0.35031,0.48531,0.65364,0.82029,0.89608,1.0
95.5,0.22264,0.35023,0.48525,0.65358,0.82026,0.89606,1.0
95.6,0.22257,0.35015,0.48518,0.65353,0.82022,0.89603,1.0
95.7,0.22249,0.35007,0.48511,0.65347,0.82019,0.89601,1.0
95.8,0.22241,0.34999,0.48505,0.65341,0.82015,0.89599,1.0
95.9,0.22233,0.34991,0.48498,0.65335,0.82012,0.89597,1.0
96.0,0.22225,0.34984,0.48492,0.65329,0.82008,0.89595,1.0
96.1,0.22218,0.34976,0.48485,0.65323,0.82005,0.89593,1.0
96.2,0.2221,0.34968,0.48479,0.65318,0.82001,0.8959,1.0
96.3,0.22202,0.3496,0.48472,0.65312,0.81998,0.89588,1.0
96.4,0.22194,0.34952,0.48465,0.65306,0.81994,0.89586,1.0
96.5,0.22186,0.34944,0.48459,0.653,0.81991,0.89584,1.0
96.6,0.22179,0.34936,0.48452,0.65294,0.81987,0.89582,1.0
96.7,0.22171,0.34928,0.48446,0.65288,0.81984,0.8958,1.0
96.8,0.22163,0.3492,0.48439,0.65283,0.8198,0.89577,1.0
96.9,0.22155,0.34912,0.48432,0.65277,0.81977,0.89575,1.0
97.0,0.22147,0.34904,0.48426,0.65271,0.81973,0.89573,1.0
97.1,0.2214,0.34897,0.48419,0.65265,0.8197,0.89571,1.0
97.2,0.22132,0.34889,0.48413,0.65259,0.81967,0.89569,1.0
97.3,0.22124,0.34881,0.48406,0.65253,0.81963,0.89567,1.0
97.4,0.22116,0.34873,0.484,0.65248,0.8196,0.89564,1.0
97.5,0.22108,0.34865,0.48393,0.65242,0.81956,0.89562,1.0
97.6,0.22101,0.34857,0.48386,0.65236,0.81953,0.8956,1.0
97.7,0.22093,0.34849,0.4838,0.6523,0.81949,0.89558,1.0
97.8,0.22085,0.34841,0.48373,0.65224,0.81946,0.89556,1.0
97.9,0.22077,0.34833,0.48367,0.65218,0.81942,0.89553,1.0
98.0,0.2207,0.34826,0.4836,0.65213,0.81939,0.89551,1.0
98.1,0.22062,0.34818,0.48354,0.65207,0.81935,0.89549,1.0
98.2,0.22054,0.3481,0.48347,0.65201,0.81932,0.89547,1.0
98.3,0.22046,0.34802,0.4834,0.65195,0.81928,0.89545,1.0
98.4,0.22038,0.34794,0.48334,0.65189,0.81925,0.89543,1.0
98.5,0.22031,0.34786,0.48327,0.65183,0.81921,0.8954,1.0
98.6,0.22023,0.34778,0.48321,0.65177,0.81918,0.89538,1.0
98.7,0.22015,0.3477,0.48314,0.65172,0.81914,0.89536,1.0
98.8,0.22007,0.34762,0.48307,0.65166,0.81911,0.89534,1.0
98.9,0.22,0.34755,0.48301,0.6516,0.81907,0.89532,1.0
99.0,0.21992,0.34747,0.48294,0.65154,0.81904,0.8953,1.0
99.1,0.21984,0.34739,0.48288,0.65148,0.819,0.89527,1.0
99.2,0.21976,0.34731,0.48281,0.65142,0.81897,0.89525,1.0
99.3,0.21969,0.34723,0.48275,0.65136,0.81893,0.89523,1.0
99.4,0.21961,0.34715,0.48268,0.65131,0.8189,0.89521,1.0
99.5,0.21953,0.34707,0.48261,0.65125,0.81887,0.89519,1.0
99.6,0.21945,0.34699,0.48255,0.65119,0.81883,0.89516,1.0
99.7,0.21938,0.34691,0.48248,0.65113,0.8188,0.89514,1.0
99.8,0.2193,0.34684,0.48242,0.65107,0.81876,0.89512,1.0
99.9,0.21922,0.34676,0.48235,0.65101,0.81873,0.8951,1.0
100.0,0.21915,0.34668,0.48229,0.65096,0.81869,0.89508,1.0
100.1,0.21907,0.3466,0.48222,0.6509,0.81866,0.89506,1.0
100.2,0.21899,0.34652,0.48215,0.65084,0.81862,0.89503,1.0
100.3,0.21891,0.34644,0.48209,0.65078,0.81859,0.89501,1.0
100.4,0.21884,0.34636,0.48202,0.65072,0.81855,0.89499,1.0
100.5,0.21876,0.34628,0.48196,0.65066,0.81852,0.89497,1.0
100.6,0.21868,0.34621,0.48189,0.6506,0.81848,0.89495,1.0
100.7,0.2186,0.34613,0.48182,0.65055,0.81845,0.89492,1.0
100.8,0.21853,0.34605,0.48176,0.65049,0.81841,0.8949,1.0
100.9,0.21845,0.34597,0.48169,0.65043,0.81838,0.89488,1.0
101.0,0.21837,0.34589,0.48163,0.65037,0.81834,0.89486,1.0
101.1,0.2183,0.34581,0.48156,0.65031,0.81831,0.89484,1.0
101.2,0.21822,0.34573,0.4815,0.65025,0.81827,0.89481,1.0
101.3,0.21814,0.34566,0.48143,0.65019,0.81824,0.89479,1.0
101.4,0.21807,0.34558,0.48136,0.65014,0.8182,0.89477,1.0
101.5,0.21799,0.3455,0.4813,0.65008,0.81817,0.89475,1.0
101.6,0.21791,0.34542,0.48123,0.65002,0.81813,0.89473,1.0
101.7,0.21783,0.34534,0.48117,0.64996,0.8181,0.89471,1.0
101.8,0.21776,0.34526,0.4811,0.6499,0.81806,0.89468,1.0
101.9,0.21768,0.34518,0.48104,0.64984,0.81803,0.89466,1.0
102.0,0.2176,0.3451,0.48097,0.64978,0.81799,0.89464,1.0
102.1,0.21753,0.34503,0.4809,0.64973,0.81796,0.89462,1.0
102.2,0.21745,0.34495,0.48084,0.64967,0.81792,0.8946,1.0
102.3,0.21737,0.34487,0.48077,0.64961,0.81789,0.89457,1.0
102.4,0.2173,0.34479,0.48071,0.64955,0.81785,0.89455,1.0
102.5,0.21722,0.34471,0.48064,0.64949,0.81782,0.89453,1.0
102.6,0.21714,0.34463,0.48057,0.64943,0.81778,0.89451,1.0
102.7,0.21707,0.34455,0.48051,0.64937,0.81775,0.89449,1.0
102.8,0.21699,0.34448,0.48044,0.64931,0.81771,0.89446,1.0
102.9,0.21691,0.3444,0.48038,0.64926,0.81768,0.89444,1.0
103.0,0.21684,0.34432,0.48031,0.6492,0.81764,0.89442,1.0
103.1,0.21676,0.34424,0.48025,0.64914,0.81761,0.8944,1.0
103.2,0.21668,0.34416,0.48018,0.64908,0.81757,0.89438,1.0
103.3,0.21661,0.34408,0.48011,0.64902,0.81754,0.89435,1.0
103.4,0.21653,0.34401,0.48005,0.64896,0.8175,0.89433,1.0
103.5,0.21645,0.34393,0.47998,0.6489,0.81747,0.89431,1.0
103.6,0.21638,0.34385,0.47992,0.64885,0.81743,0.89429,1.0
103.7,0.2163,0.34377,0.47985,0.64879,0.8174,0.89427,1.0
103.8,0.21622,0.34369,0.47979,0.64873,0.81736,0.89424,1.0
103.9,0.21615,0.34361,0.47972,0.64867,0.81733,0.89422,1.0
104.0,0.21607,0.34353,0.47965,0.64861,0.81729,0.8942,1.0
104.1,0.21599,0.34346,0.47959,0.64855,0.81726,0.89418,1.0
104.2,0.21592,0.34338,0.47952,0.64849,0.81722,0.89416,1.0
104.3,0.21584,0.3433,0.47946,0.64843,0.81719,0.89413,1.0
104.4,0.21576,0.34322,0.47939,0.64838,0.81715,0.89411,1.0
104.5,0.21569,0.34314,0.47933,0.64832,0.81712,0.89409,1.0
104.6,0.21561,0.34306,0.47926,0.64826,0.81708,0.89407,1.0
104.7,0.21553,0.34299,0.47919,0.6482,0.81705,0.89405,1.0
104.8,0.21546,0.34291,0.47913,0.64814,0.81701,0.89402,1.0
104.9,0.21538,0.34283,0.47906,0.64808,0.81698,0.894,1.0
105.0,0.2153,0.34275,0.479,0.64802,0.81694,0.89398,1.0
105.1,0.21523,0.34267,0.47893,0.64796,0.81691,0.89396,1.0
105.2,0.21515,0.34259,0.47887,0.64791,0.81687,0.89394,1.0
105.3,0.21508,0.34252,0.4788,0.64785,0.81684,0.89391,1.0
105.4,0.215,0.34244,0.47873,0.64779,0.8168,0.89389,1.0
105.5,0.21492,0.34236,0.47867,0.64773,0.81676,0.89387,1.0
105.6,0.21485,0.34228,0.4786,0.64767,0.81673,0.89385,1.0
105.7,0.21477,0.3422,0.47854,0.64761,0.81669,0.89383,1.0
105.8,0.21469,0.34212,0.47847,0.64755,0.81666,0.8938,1.0
105.9,0.21462,0.34205,0.4784,0.64749,0.81662,0.89378,1.0
106.0,0.21454,0.34197,0.47834,0.64744,0.81659,0.89376,1.0
106.1,0.21447,0.34189,0.47827,0.64738,0.81655,0.89374,1.0
106.2,0.21439,0.34181,0.47821,0.64732,0.81652,0.89372,1.0
106.3,0.21431,0.34173,0.47814,0.64726,0.81648,0.89369,1.0
106.4,0.21424,0.34165,0.47808,0.6472,0.81645,0.89367,1.0
106.5,0.21416,0.34158,0.47801,0.64714,0.81641,0.89365,1.0
106.6,0.21409,0.3415,0.47794,0.64708,0.81638,0.89363,1.0
106.7,0.21401,0.34142,0.47788,0.64702,0.81634,0.8936,1.0
106.8,0.21393,0.34134,0.47781,0.64696,0.81631,0.89358,1.0
106.9,0.21386,0.34126,0.47775,0.64691,0.81627,0.89356,1.0
107.0,0.21378,0.34119,0.47768,0.64685,0.81624,0.89354,1.0
107.1,0.21371,0.34111,0.47762,0.64679,0.8162,0.89352,1.0
107.2,0.21363,0.34103,0.47755,0.64673,0.81617,0.89349,1.0
107.3,0.21355,0.34095,0.47748,0.64667,0.81613,0.89347,1.0
107.4,0.21348,0.34087,0.47742,0.64661,0.8161,0.89345,1.0
107.5,0.2134,0.3408,0.47735,0.64655,0.81606,0.89343,1.0
107.6,0.21333,0.34072,0.47729,0.64649,0.81603,0.89341,1.0
107.7,0.21325,0.34064,0.47722,0.64643,0.81599,0.89338,1.0
107.8,0.21318,0.34056,0.47716,0.64638,0.81595,0.89336,1.0
107.9,0.2131,0.34048,0.47709,0.64632,0.81592,0.89334,1.0
108.0,0.21302,0.3404,0.47702,0.64626,0.81588,0.89332,1.0
108.1,0.21295,0.34033,0.47696,0.6462,0.81585,0.89329,1.0
108.2,0.21287,0.34025,0.47689,0.64614,0.81581,0.89327,1.0
108.3,0.2128,0.34017,0.47683,0.64608,0.81578,0.89325,1.0
108.4,0.21272,0.34009,0.47676,0.64602,0.81574,0.89323,1.0
108.5,0.21265,0.34001,0.4767,0.64596,0.81571,0.89321,1.0
108.6,0.21257,0.33994,0.47663,0.6459,0.81567,0.89318,1.0
108.7,0.21249,0.33986,0.47656,0.64585,0.81564,0.89316,1.0
108.8,0.21242,0.33978,0.4765,0.64579,0.8156,0.89314,1.0
108.9,0.21234,0.3397,0.47643,0.64573,0.81557,0.89312,1.0
109.0,0.21227,0.33962,0.47637,0.64567,0.81553,0.89309,1.0
109.1,0.21219,0.33955,0.4763,0.64561,0.8155,0.89307,1.0
109.2,0.21212,0.33947,0.47624,0.64555,0.81546,0.89305,1.0
109.3,0.21204,0.33939,0.47617,0.64549,0.81542,0.89303,1.0
109.4,0.21197,0.33931,0.4761,0.64543,0.81539,0.89301,1.0
109.5,0.21189,0.33923,0.47604,0.64537,0.81535,0.89298,1.0
109.6,0.21181,0.33916,0.47597,0.64532,0.81532,0.89296,1.0
109.7,0.21174,0.33908,0.47591,0.64526,0.81528,0.89294,1.0
109.8,0.21166,0.339,0.47584,0.6452,0.81525,0.89292,1.0
109.9,0.21159,0.33892,0.47578,0.64514,0.81521,0.89289,1.0
110.0,0.21151,0.33884,0.47571,0.64508,0.81518,0.89287,1.0
110.1,0.21144,0.33877,0.47564,0.64502,0.81514,0.89285,1.0
110.2,0.21136,0.33869,0.47558,0.64496,0.81511,0.89283,1.0
110.3,0.21129,0.33861,0.47551,0.6449,0.81507,0.89281,1.0
110.4,0.21121,0.33853,0.47545,0.64484,0.81504,0.89278,1.0
110.5,0.21114,0.33846,0.47538,0.64478,0.815,0.89276,1.0
110.6,0.21106,0.33838,0.47532,0.64473,0.81496,0.89274,1.0
110.7,0.21099,0.3383,0.47525,0.64467,0.81493,0.89272,1.0
110.8,0.21091,0.33822,0.47518,0.64461,0.81489,0.89269,1.0
110.9,0.21084,0.33814,0.47512,0.64455,0.81486,0.89267,1.0
111.0,0.21076,0.33807,0.47505,0.64449,0.81482,0.89265,1.0
111.1,0.21069,0.33799,0.47499,0.64443,0.81479,0.89263,1.0
111.2,0.21061,0.33791,0.47492,0.64437,0.81475,0.89261,1.0
111.3,0.21054,0.33783,0.47486,0.64431,0.81472,0.89258,1.0
111.4,0.21046,0.33776,0.47479,0.64425,0.81468,0.89256,1.0
111.5,0.21039,0.33768,0.47472,0.64419,0.81465,0.89254,1.0
111.6,0.21031,0.3376,0.47466,0.64414,0.81461,0.89252,1.0
111.7,0.21023,0.33752,0.47459,0.64408,0.81457,0.89249,1.0
111.8,0.21016,0.33744,0.47453,0.64402,0.81454,0.89247,1.0
111.9,0.21009,0.33737,0.47446,0.64396,0.8145,0.89245,1.0
112.0,0.21001,0.33729,0.4744,0.6439,0.81447,0.89243,1.0
112.1,0.20994,0.33721,0.47433,0.64384,0.81443,0.8924,1.0
112.2,0.20986,0.33713,0.47426,0.64378,0.8144,0.89238,1.0
112.3,0.20979,0.33706,0.4742,0.64372,0.81436,0.89236,1.0
112.4,0.20971,0.33698,0.47413,0.64366,0.81433,0.89234,1.0
112.5,0.20964,0.3369,0.47407,0.6436,0.81429,0.89232,1.0
112.6,0.20956,0.33682,0.474,0.64354,0.81425,0.89229,1.0
112.7,0.20949,0.33674,0.47394,0.64349,0.81422,0.89227,1.0
112.8,0.20941,0.33667,0.47387,0.64343,0.81418,0.89225,1.0
112.9,0.20934,0.33659,0.4738,0.64337,0.81415,0.89223,1.0
113.0,0.20926,0.33651,0.47374,0.64331,0.81411,0.8922,1.0
113.1,0.20919,0.33643,0.47367,0.64325,0.81408,0.89218,1.0
113.2,0.20911,0.33636,0.47361,0.64319,0.81404,0.89216,1.0
113.3,0.20904,0.33628,0.47354,0.64313,0.81401,0.89214,1.0
113.4,0.20896,0.3362,0.47348,0.64307,0.81397,0.89211,1.0
113.5,0.20889,0.33612,0.47341,0.64301,0.81393,0.89209,1.0
113.6,0.20881,0.33605,0.47334,0.64295,0.8139,0.89207,1.0
113.7,0.20874,0.33597,0.47328,0.64289,0.81386,0.89205,1.0
113.8,0.20866,0.33589,0.47321,0.64283,0.81383,0.89202,1.0
113.9,0.20859,0.33581,0.47315,0.64278,0.81379,0.892,1.0
114.0,0.20851,0.33574,0.47308,0.64272,0.81376,0.89198,1.0
114.1,0.20844,0.33566,0.47302,0.64266,0.81372,0.89196,1.0
114.2,0.20837,0.33558,0.47295,0.6426,0.81369,0.89193,1.0
114.3,0.20829,0.3355,0.47288,0.64254,0.81365,0.89191,1.0
114.4,0.20822,0.33543,0.47282,0.64248,0.81361,0.89189,1.0
114.5,0.20814,0.33535,0.47275,0.64242,0.81358,0.89187,1.0
114.6,0.20807,0.33527,0.47269,0.64236,0.81354,0.89184,1.0
114.7,0.20799,0.33519,0.47262,0.6423,0.81351,0.89182,1.0
114.8,0.20792,0.33512,0.47256,0.64224,0.81347,0.8918,1.0
114.9,0.20784,0.33504,0.47249,0.64218,0.81344,0.89178,1.0
115.0,0.20777,0.33496,0.47243,0.64212,0.8134,0.89176,1.0
115.1,0.2077,0.33488,0.47236,0.64207,0.81336,0.89173,1.0
115.2,0.20762,0.33481,0.47229,0.64201,0.81333,0.89171,1.0
115.3,0.20755,0.33473,0.47223,0.64195,0.81329,0.89169,1.0
115.4,0.20747,0.33465,0.47216,0.64189,0.81326,0.89167,1.0
115.5,0.2074,0.33457,0.4721,0.64183,0.81322,0.89164,1.0
115.6,0.20732,0.3345,0.47203,0.64177,0.81319,0.89162,1.0
115.7,0.20725,0.33442,0.47197,0.64171,0.81315,0.8916,1.0
115.8,0.20718,0.33434,0.4719,0.64165,0.81312,0.89158,1.0
115.9,0.2071,0.33426,0.47183,0.64159,0.81308,0.89155,1.0
116.0,0.20703,0.33419,0.47177,0.64153,0.81304,0.89153,1.0
116.1,0.20695,0.33411,0.4717,0.64147,0.81301,0.89151,1.0
116.2,0.20688,0.33403,0.47164,0.64141,0.81297,0.89149,1.0
116.3,0.20681,0.33395,0.47157,0.64135,0.81294,0.89146,1.0
116.4,0.20673,0.33388,0.47151,0.6413,0.8129,0.89144,1.0
116.5,0.20666,0.3338,0.47144,0.64124,0.81286,0.89142,1.0
116.6,0.20658,0.33372,0.47137,0.64118,0.81283,0.8914,1.0
116.7,0.20651,0.33365,0.47131,0.64112,0.81279,0.89137,1.0
116.8,0.20644,0.33357,0.47124,0.64106,0.81276,0.89135,1.0
116.9,0.20636,0.33349,0.47118,0.641,0.81272,0.89133,1.0
117.0,0.20629,0.33341,0.47111,0.64094,0.81269,0.89131,1.0
117.1,0.20621,0.33334,0.47105,0.64088,0.81265,0.89128,1.0
117.2,0.20614,0.33326,0.47098,0.64082,0.81261,0.89126,1.0
117.3,0.20607,0.33318,0.47092,0.64076,0.81258,0.89124,1.0
117.4,0.20599,0.3331,0.47085,0.6407,0.81254,0.89122,1.0
117.5,0.20592,0.33303,0.47078,0.64064,0.81251,0.89119,1.0
117.6,0.20584,0.33295,0.47072,0.64058,0.81247,0.89117,1.0
117.7,0.20577,0.33287,0.47065,0.64052,0.81244,0.89115,1.0
117.8,0.2057,0.3328,0.47059,0.64047,0.8124,0.89112,1.0
117.9,0.20562,0.33272,0.47052,0.64041,0.81236,0.8911,1.0
118.0,0.20555,0.33264,0.47046,0.64035,0.81233,0.89108,1.0
118.1,0.20547,0.33256,0.47039,0.64029,0.81229,0.89106,1.0
118.2,0.2054,0.33249,0.47032,0.64023,0.81226,0.89103,1.0
118.3,0.20533,0.33241,0.47026,0.64017,0.81222,0.89101,1.0
118.4,0.20525,0.33233,0.47019,0.64011,0.81218,0.89099,1.0
118.5,0.20518,0.33225,0.47013,0.64005,0.81215,0.89097,1.0
118.6,0.20511,0.33218,0.47006,0.63999,0.81211,0.89094,1.0
118.7,0.20503,0.3321,0.47,0.63993,0.81208,0.89092,1.0
118.8,0.20496,0.33202,0.46993,0.63987,0.81204,0.8909,1.0
118.9,0.20489,0.33195,0.46986,0.63981,0.81201,0.89088,1.0
119.0,0.20481,0.33187,0.4698,0.63975,0.81197,0.89085,1.0
119.1,0.20474,0.33179,0.46973,0.63969,0.81193,0.89083,1.0
119.2,0.20466,0.33172,0.46967,0.63963,0.8119,0.89081,1.0
119.3,0.20459,0.33164,0.4696,0.63958,0.81186,0.89079,1.0
119.4,0.20452,0.33156,0.46954,0.63952,0.81183,0.89076,1.0
119.5,0.20444,0.33148,0.46947,0.63946,0.81179,0.89074,1.0
119.6,0.20437,0.33141,0.46941,0.6394,0.81175,0.89072,1.0
119.7,0.2043,0.33133,0.46934,0.63934,0.81172,0.8907,1.0
119.8,0.20422,0.33125,0.46927,0.63928,0.81168,0.89067,1.0
119.9,0.20415,0.33118,0.46921,0.63922,0.81165,0.89065,1.0
120.0,0.20408,0.3311,0.46914,0.63916,0.81161,0.89063,1.0
120.1,0.204,0.33102,0.46908,0.6391,0.81157,0.8906,1.0
120.2,0.20393,0.33094,0.46901,0.63904,0.81154,0.89058,1.0
120.3,0.20386,0.33087,0.46895,0.63898,0.8115,0.89056,1.0
120.4,0.20378,0.33079,0.46888,0.63892,0.81147,0.89054,1.0
120.5,0.20371,0.33071,0.46881,0.63886,0.81143,0.89051,1.0
120.6,0.20364,0.33064,0.46875,0.6388,0.8114,0.89049,1.0
120.7,0.20356,0.33056,0.46868,0.63874,0.81136,0.89047,1.0
120.8,0.20349,0.33048,0.46862,0.63868,0.81132,0.89045,1.0
120.9,0.20342,0.33041,0.46855,0.63862,0.81129,0.89042,1.0
121.0,0.20334,0.33033,0.46849,0.63857,0.81125,0.8904,1.0
121.1,0.20327,0.33025,0.46842,0.63851,0.81122,0.89038,1.0
121.2,0.2032,0.33018,0.46836,0.63845,0.81118,0.89036,1.0
121.3,0.20312,0.3301,0.46829,0.63839,0.81114,0.89033,1.0
121.4,0.20305,0.33002,0.46822,0.63833,0.81111,0.89031,1.0
121.5,0.20298,0.32994,0.46816,0.63827,0.81107,0.89029,1.0
121.6,0.20291,0.32987,0.46809,0.63821,0.81104,0.89026,1.0
121.7,0.20283,0.32979,0.46803,0.63815,0.811,0.89024,1.0
121.8,0.20276,0.32971,0.46796,0.63809,0.81096,0.89022,1.0
121.9,0.20269,0.32964,0.4679,0.63803,0.81093,0.8902,1.0
122.0,0.20261,0.32956,0.46783,0.63797,0.81089,0.89017,1.0
122.1,0.20254,0.32948,0.46777,0.63791,0.81086,0.89015,1.0
122.2,0.20247,0.32941,0.4677,0.63785,0.81082,0.89013,1.0
122.3,0.20239,0.32933,0.46763,0.63779,0.81078,0.89011,1.0
122.4,0.20232,0.32925,0.46757,0.63773,0.81075,0.89008,1.0
122.5,0.20225,0.32918,0.4675,0.63767,0.81071,0.89006,1.0
122.6,0.20218,0.3291,0.46744,0.63761,0.81067,0.89004,1.0
122.7,0.2021,0.32902,0.46737,0.63755,0.81064,0.89001,1.0
122.8,0.20203,0.32895,0.46731,0.63749,0.8106,0.88999,1.0
122.9,0.20196,0.32887,0.46724,0.63743,0.81057,0.88997,1.0
123.0,0.20188,0.32879,0.46717,0.63738,0.81053,0.88995,1.0
123.1,0.20181,0.32872,0.46711,0.63732,0.81049,0.88992,1.0
123.2,0.20174,0.32864,0.46704,0.63726,0.81046,0.8899,1.0
123.3,0.20167,0.32856,0.46698,0.6372,0.81042,0.88988,1.0
123.4,0.20159,0.32849,0.46691,0.63714,0.81039,0.88985,1.0
123.5,0.20152,0.32841,0.46685,0.63708,0.81035,0.88983,1.0
123.6,0.20145,0.32833,0.46678,0.63702,0.81031,0.88981,1.0
123.7,0.20138,0.32826,0.46672,0.63696,0.81028,0.88979,1.0
123.8,0.2013,0.32818,0.46665,0.6369,0.81024,0.88976,1.0
123.9,0.20123,0.3281,0.46658,0.63684,0.81021,0.88974,1.0
124.0,0.20116,0.32803,0.46652,0.63678,0.81017,0.88972,1.0
124.1,0.20108,0.32795,0.46645,0.63672,0.81013,0.8897,1.0
124.2,0.20101,0.32787,0.46639,0.63666,0.8101,0.88967,1.0
124.3,0.20094,0.3278,0.46632,0.6366,0.81006,0.88965,1.0
124.4,0.20087,0.32772,0.46626,0.63654,0.81003,0.88963,1.0
124.5,0.20079,0.32764,0.46619,0.63648,0.80999,0.8896,1.0
124.6,0.20072,0.32757,0.46613,0.63642,0.80995,0.88958,1.0
124.7,0.20065,0.32749,0.46606,0.63636,0.80992,0.88956,1.0
124.8,0.20058,0.32741,0.46599,0.6363,0.80988,0.88954,1.0
124.9,0.2005,0.32734,0.46593,0.63624,0.80984,0.88951,1.0
125.0,0.20043,0.32726,0.46586,0.63618,0.80981,0.88949,1.0
125.1,0.20036,0.32718,0.4658,0.63612,0.80977,0.88947,1.0
125.2,0.20029,0.32711,0.46573,0.63606,0.80974,0.88944,1.0
125.3,0.20022,0.32703,0.46567,0.636,0.8097,0.88942,1.0
125.4,0.20014,0.32695,0.4656,0.63594,0.80966,0.8894,1.0
125.5,0.20007,0.32688,0.46554,0.63589,0.80963,0.88938,1.0
125.6,0.2,0.3268,0.46547,0.63583,0.80959,0.88935,1.0
125.7,0.19993,0.32672,0.4654,0.63577,0.80955,0.88933,1.0
125.8,0.19985,0.32665,0.46534,0.63571,0.80952,0.88931,1.0
125.9,0.19978,0.32657,0.46527,0.63565,0.80948,0.88928,1.0
126.0,0.19971,0.32649,0.46521,0.63559,0.80945,0.88926,1.0
126.1,0.19964,0.32642,0.46514,0.63553,0.80941,0.88924,1.0
126.2,0.19956,0.32634,0.46508,0.63547,0.80937,0.88921,1.0
126.3,0.19949,0.32626,0.46501,0.63541,0.80934,0.88919,1.0
126.4,0.19942,0.32619,0.46495,0.63535,0.8093,0.88917,1.0
126.5,0.19935,0.32611,0.46488,0.63529,0.80926,0.88915,1.0
126.6,0.19928,0.32604,0.46481,0.63523,0.80923,0.88912,1.0
126.7,0.1992,0.32596,0.46475,0.63517,0.80919,0.8891,1.0
126.8,0.19913,0.32588,0.46468,0.63511,0.80916,0.88908,1.0
126.9,0.19906,0.32581,0.46462,0.63505,0.80912,0.88905,1.0
127.0,0.19899,0.32573,0.46455,0.63499,0.80908,0.88903,1.0
127.1,0.19892,0.32565,0.46449,0.63493,0.80905,0.88901,1.0
127.2,0.19884,0.32558,0.46442,0.63487,0.80901,0.88899,1.0
127.3,0.19877,0.3255,0.46436,0.63481,0.80897,0.88896,1.0
127.4,0.1987,0.32542,0.46429,0.63475,0.80894,0.88894,1.0
127.5,0.19863,0.32535,0.46422,0.63469,0.8089,0.88892,1.0
127.6,0.19856,0.32527,0.46416,0.63463,0.80887,0.88889,1.0
127.7,0.19848,0.3252,0.46409,0.63457,0.80883,0.88887,1.0
127.8,0.19841,0.32512,0.46403,0.63451,0.80879,0.88885,1.0
127.9,0.19834,0.32504,0.46396,0.63445,0.80876,0.88882,1.0
