treatment_time_mins,mRS<=0,mRS<=1,mRS<=2,mRS<=3,mRS<=4,mRS<=5,mRS<=6
99.3,0.36966,0.59465,0.71017,0.82843,0.92354,0.95655,1.0
99.4,0.36959,0.5946,0.71013,0.8284,0.92352,0.95654,1.0
99.5,0.36952,0.59455,0.71009,0.82836,0.9235,0.95653,1.0
99.6,0.36944,0.5945,0.71004,0.82832,0.92348,0.95652,1.0
99.7,0.36937,0.59445,0.71,0.82829,0.92346,0.95651,1.0
99.8,0.3693,0.5944,0.70995,0.82825,0.92344,0.95649,1.0
99.9,0.36922,0.59435,0.70991,0.82821,0.92342,0.95648,1.0
100.0,0.36915,0.59431,0.70986,0.82818,0.9234,0.95647,1.0
100.1,0.36908,0.59426,0.70982,0.82814,0.92338,0.95646,1.0
100.2,0.369,0.59421,0.70978,0.8281,0.92336,0.95645,1.0
100.3,0.36893,0.59416,0.70973,0.82807,0.92334,0.95643,1.0
100.4,0.36886,0.59411,0.70969,0.82803,0.92332,0.95642,1.0
100.5,0.36878,0.59406,0.70964,0.82799,0.9233,0.95641,1.0
100.6,0.36871,0.59401,0.7096,0.82796,0.92328,0.9564,1.0
100.7,0.36864,0.59396,0.70956,0.82792,0.92326,0.95639,1.0
100.8,0.36856,0.59392,0.70951,0.82788,0.92324,0.95637,1.0
100.9,0.36849,0.59387,0.70947,0.82784,0.92322,0.95636,1.0
101.0,0.36842,0.59382,0.70942,0.82781,0.9232,0.95635,1.0
101.1,0.36834,0.59377,0.70938,0.82777,0.92318,0.95634,1.0
101.2,0.36827,0.59372,0.70933,0.82773,0.92316,0.95633,1.0
101.3,0.3682,0.59367,0.70929,0.8277,0.92314,0.95631,1.0
101.4,0.36812,0.59362,0.70925,0.82766,0.92312,0.9563,1.0
101.5,0.36805,0.59357,0.7092,0.82762,0.9231,0.95629,1.0
101.6,0.36798,0.59353,0.70916,0.82759,0.92308,0.95628,1.0
101.7,0.3679,0.59348,0.70911,0.82755,0.92306,0.95627,1.0
101.8,0.36783,0.59343,0.70907,0.82751,0.92304,0.95625,1.0
101.9,0.36776,0.59338,0.70902,0.82747,0.92302,0.95624,1.0
102.0,0.36768,0.59333,0.70898,0.82744,0.923,0.95623,1.0
102.1,0.36761,0.59328,0.70894,0.8274,0.92298,0.95622,1.0
102.2,0.36754,0.59323,0.70889,0.82736,0.92296,0.95621,1.0
102.3,0.36746,0.59318,0.70885,0.82733,0.92294,0.95619,1.0
102.4,0.36739,0.59314,0.7088,0.82729,0.92292,0.95618,1.0
102.5,0.36732,0.59309,0.70876,0.82725,0.9229,0.95617,1.0
102.6,0.36724,0.59304,0.70871,0.82722,0.92288,0.95616,1.0
102.7,0.36717,0.59299,0.70867,0.82718,0.92286,0.95615,1.0
102.8,0.3671,0.59294,0.70863,0.82714,0.92284,0.95613,1.0
102.9,0.36703,0.59289,0.70858,0.8271,0.92282,0.95612,1.0
103.0,0.36695,0.59284,0.70854,0.82707,0.9228,0.95611,1.0
103.1,0.36688,0.59279,0.70849,0.82703,0.92278,0.9561,1.0
103.2,0.36681,0.59274,0.70845,0.82699,0.92276,0.95608,1.0
103.3,0.36673,0.5927,0.7084,0.82696,0.92274,0.95607,1.0
103.4,0.36666,0.59265,0.70836,0.82692,0.92272,0.95606,1.0
103.5,0.36659,0.5926,0.70832,0.82688,0.9227,0.95605,1.0
103.6,0.36651,0.59255,0.70827,0.82684,0.92268,0.95604,1.0
103.7,0.36644,0.5925,0.70823,0.82681,0.92266,0.95602,1.0
103.8,0.36637,0.59245,0.70818,0.82677,0.92264,0.95601,1.0
103.9,0.36629,0.5924,0.70814,0.82673,0.92262,0.956,1.0
104.0,0.36622,0.59235,0.70809,0.8267,0.9226,0.95599,1.0
104.1,0.36615,0.59231,0.70805,0.82666,0.92258,0.95598,1.0
104.2,0.36607,0.59226,0.708,0.82662,0.92256,0.95596,1.0
104.3,0.366,0.59221,0.70796,0.82658,0.92254,0.95595,1.0
104.4,0.36593,0.59216,0.70792,0.82655,0.92252,0.95594,1.0
104.5,0.36586,0.59211,0.70787,0.82651,0.9225,0.95593,1.0
104.6,0.36578,0.59206,0.70783,0.82647,0.92248,0.95592,1.0
104.7,0.36571,0.59201,0.70778,0.82644,0.92246,0.9559,1.0
104.8,0.36564,0.59196,0.70774,0.8264,0.92244,0.95589,1.0
104.9,0.36556,0.59191,0.70769,0.82636,0.92242,0.95588,1.0
105.0,0.36549,0.59187,0.70765,0.82632,0.9224,0.95587,1.0
105.1,0.36542,0.59182,0.70761,0.82629,0.92238,0.95585,1.0
105.2,0.36534,0.59177,0.70756,0.82625,0.92236,0.95584,1.0
105.3,0.36527,0.59172,0.70752,0.82621,0.92234,0.95583,1.0
105.4,0.3652,0.59167,0.70747,0.82618,0.92232,0.95582,1.0
105.5,0.36513,0.59162,0.70743,0.82614,0.9223,0.95581,1.0
105.6,0.36505,0.59157,0.70738,0.8261,0.92228,0.95579,1.0
105.7,0.36498,0.59152,0.70734,0.82606,0.92226,0.95578,1.0
105.8,0.36491,0.59147,0.70729,0.82603,0.92224,0.95577,1.0
105.9,0.36483,0.59143,0.70725,0.82599,0.92222,0.95576,1.0
106.0,0.36476,0.59138,0.70721,0.82595,0.9222,0.95575,1.0
106.1,0.36469,0.59133,0.70716,0.82591,0.92218,0.95573,1.0
106.2,0.36461,0.59128,0.70712,0.82588,0.92216,0.95572,1.0
106.3,0.36454,0.59123,0.70707,0.82584,0.92214,0.95571,1.0
106.4,0.36447,0.59118,0.70703,0.8258,0.92212,0.9557,1.0
106.5,0.3644,0.59113,0.70698,0.82577,0.9221,0.95568,1.0
106.6,0.36432,0.59108,0.70694,0.82573,0.92208,0.95567,1.0
106.7,0.36425,0.59103,0.70689,0.82569,0.92206,0.95566,1.0
106.8,0.36418,0.59099,0.70685,0.82565,0.92204,0.95565,1.0
106.9,0.3641,0.59094,0.70681,0.82562,0.92202,0.95564,1.0
107.0,0.36403,0.59089,0.70676,0.82558,0.922,0.95562,1.0
107.1,0.36396,0.59084,0.70672,0.82554,0.92198,0.95561,1.0
107.2,0.36388,0.59079,0.70667,0.8255,0.92196,0.9556,1.0
107.3,0.36381,0.59074,0.70663,0.82547,0.92194,0.95559,1.0
107.4,0.36374,0.59069,0.70658,0.82543,0.92192,0.95557,1.0
107.5,0.36367,0.59064,0.70654,0.82539,0.9219,0.95556,1.0
107.6,0.36359,0.59059,0.70649,0.82535,0.92188,0.95555,1.0
107.7,0.36352,0.59055,0.70645,0.82532,0.92186,0.95554,1.0
107.8,0.36345,0.5905,0.70641,0.82528,0.92184,0.95553,1.0
107.9,0.36337,0.59045,0.70636,0.82524,0.92182,0.95551,1.0
108.0,0.3633,0.5904,0.70632,0.82521,0.9218,0.9555,1.0
108.1,0.36323,0.59035,0.70627,0.82517,0.92178,0.95549,1.0
108.2,0.36316,0.5903,0.70623,0.82513,0.92176,0.95548,1.0
108.3,0.36308,0.59025,0.70618,0.82509,0.92174,0.95546,1.0
108.4,0.36301,0.5902,0.70614,0.82506,0.92172,0.95545,1.0
108.5,0.36294,0.59015,0.70609,0.82502,0.9217,0.95544,1.0
108.6,0.36286,0.59011,0.70605,0.82498,0.92168,0.95543,1.0
108.7,0.36279,0.59006,0.706,0.82494,0.92166,0.95542,1.0
108.8,0.36272,0.59001,0.70596,0.82491,0.92164,0.9554,1.0
108.9,0.36265,0.58996,0.70592,0.82487,0.92162,0.95539,1.0
109.0,0.36257,0.58991,0.70587,0.82483,0.9216,0.95538,1.0
109.1,0.3625,0.58986,0.70583,0.82479,0.92158,0.95537,1.0
109.2,0.36243,0.58981,0.70578,0.82476,0.92156,0.95535,1.0
109.3,0.36236,0.58976,0.70574,0.82472,0.92154,0.95534,1.0
109.4,0.36228,0.58971,0.70569,0.82468,0.92152,0.95533,1.0
109.5,0.36221,0.58966,0.70565,0.82464,0.9215,0.95532,1.0
109.6,0.36214,0.58962,0.7056,0.82461,0.92148,0.9553,1.0
109.7,0.36206,0.58957,0.70556,0.82457,0.92146,0.95529,1.0
109.8,0.36199,0.58952,0.70551,0.82453,0.92144,0.95528,1.0
109.9,0.36192,0.58947,0.70547,0.82449,0.92142,0.95527,1.0
110.0,0.36185,0.58942,0.70543,0.82446,0.9214,0.95526,1.0
110.1,0.36177,0.58937,0.70538,0.82442,0.92138,0.95524,1.0
110.2,0.3617,0.58932,0.70534,0.82438,0.92136,0.95523,1.0
110.3,0.36163,0.58927,0.70529,0.82434,0.92134,0.95522,1.0
110.4,0.36155,0.58922,0.70525,0.82431,0.92132,0.95521,1.0
110.5,0.36148,0.58918,0.7052,0.82427,0.9213,0.95519,1.0
110.6,0.36141,0.58913,0.70516,0.82423,0.92128,0.95518,1.0
110.7,0.36134,0.58908,0.70511,0.82419,0.92125,0.95517,1.0
110.8,0.36126,0.58903,0.70507,0.82416,0.92123,0.95516,1.0
110.9,0.36119,0.58898,0.70502,0.82412,0.92121,0.95514,1.0
111.0,0.36112,0.58893,0.70498,0.82408,0.92119,0.95513,1.0
111.1,0.36105,0.58888,0.70493,0.82404,0.92117,0.95512,1.0
111.2,0.36097,0.58883,0.70489,0.82401,0.92115,0.95511,1.0
111.3,0.3609,0.58878,0.70485,0.82397,0.92113,0.9551,1.0
111.4,0.36083,0.58873,0.7048,0.82393,0.92111,0.95508,1.0
111.5,0.36076,0.58869,0.70476,0.82389,0.92109,0.95507,1.0
111.6,0.36068,0.58864,0.70471,0.82385,0.92107,0.95506,1.0
111.7,0.36061,0.58859,0.70467,0.82382,0.92105,0.95505,1.0
111.8,0.36054,0.58854,0.70462,0.82378,0.92103,0.95503,1.0
111.9,0.36046,0.58849,0.70458,0.82374,0.92101,0.95502,1.0
112.0,0.36039,0.58844,0.70453,0.8237,0.92099,0.95501,1.0
112.1,0.36032,0.58839,0.70449,0.82367,0.92097,0.955,1.0
112.2,0.36025,0.58834,0.70444,0.82363,0.92095,0.95498,1.0
112.3,0.36017,0.58829,0.7044,0.82359,0.92093,0.95497,1.0
112.4,0.3601,0.58824,0.70435,0.82355,0.92091,0.95496,1.0
112.5,0.36003,0.5882,0.70431,0.82352,0.92089,0.95495,1.0
112.6,0.35996,0.58815,0.70426,0.82348,0.92087,0.95493,1.0
112.7,0.35988,0.5881,0.70422,0.82344,0.92085,0.95492,1.0
112.8,0.35981,0.58805,0.70418,0.8234,0.92083,0.95491,1.0
112.9,0.35974,0.588,0.70413,0.82337,0.92081,0.9549,1.0
113.0,0.35967,0.58795,0.70409,0.82333,0.92079,0.95488,1.0
113.1,0.35959,0.5879,0.70404,0.82329,0.92077,0.95487,1.0
113.2,0.35952,0.58785,0.704,0.82325,0.92075,0.95486,1.0
113.3,0.35945,0.5878,0.70395,0.82321,0.92073,0.95485,1.0
113.4,0.35938,0.58775,0.70391,0.82318,0.9207,0.95484,1.0
113.5,0.3593,0.58771,0.70386,0.82314,0.92068,0.95482,1.0
113.6,0.35923,0.58766,0.70382,0.8231,0.92066,0.95481,1.0
113.7,0.35916,0.58761,0.70377,0.82306,0.92064,0.9548,1.0
113.8,0.35909,0.58756,0.70373,0.82303,0.92062,0.95479,1.0
113.9,0.35901,0.58751,0.70368,0.82299,0.9206,0.95477,1.0
114.0,0.35894,0.58746,0.70364,0.82295,0.92058,0.95476,1.0
114.1,0.35887,0.58741,0.70359,0.82291,0.92056,0.95475,1.0
114.2,0.3588,0.58736,0.70355,0.82287,0.92054,0.95474,1.0
114.3,0.35872,0.58731,0.7035,0.82284,0.92052,0.95472,1.0
114.4,0.35865,0.58726,0.70346,0.8228,0.9205,0.95471,1.0
114.5,0.35858,0.58722,0.70341,0.82276,0.92048,0.9547,1.0
114.6,0.35851,0.58717,0.70337,0.82272,0.92046,0.95469,1.0
114.7,0.35843,0.58712,0.70333,0.82269,0.92044,0.95467,1.0
114.8,0.35836,0.58707,0.70328,0.82265,0.92042,0.95466,1.0
114.9,0.35829,0.58702,0.70324,0.82261,0.9204,0.95465,1.0
115.0,0.35822,0.58697,0.70319,0.82257,0.92038,0.95464,1.0
115.1,0.35814,0.58692,0.70315,0.82253,0.92036,0.95462,1.0
115.2,0.35807,0.58687,0.7031,0.8225,0.92034,0.95461,1.0
115.3,0.358,0.58682,0.70306,0.82246,0.92032,0.9546,1.0
115.4,0.35793,0.58677,0.70301,0.82242,0.9203,0.95459,1.0
115.5,0.35786,0.58673,0.70297,0.82238,0.92027,0.95457,1.0
115.6,0.35778,0.58668,0.70292,0.82235,0.92025,0.95456,1.0
115.7,0.35771,0.58663,0.70288,0.82231,0.92023,0.95455,1.0
115.8,0.35764,0.58658,0.70283,0.82227,0.92021,0.95454,1.0
115.9,0.35757,0.58653,0.70279,0.82223,0.92019,0.95452,1.0
116.0,0.35749,0.58648,0.70274,0.82219,0.92017,0.95451,1.0
116.1,0.35742,0.58643,0.7027,0.82216,0.92015,0.9545,1.0
116.2,0.35735,0.58638,0.70265,0.82212,0.92013,0.95449,1.0
116.3,0.35728,0.58633,0.70261,0.82208,0.92011,0.95447,1.0
116.4,0.3572,0.58628,0.70256,0.82204,0.92009,0.95446,1.0
116.5,0.35713,0.58623,0.70252,0.822,0.92007,0.95445,1.0
116.6,0.35706,0.58619,0.70247,0.82197,0.92005,0.95444,1.0
116.7,0.35699,0.58614,0.70243,0.82193,0.92003,0.95442,1.0
116.8,0.35691,0.58609,0.70238,0.82189,0.92001,0.95441,1.0
116.9,0.35684,0.58604,0.70234,0.82185,0.91999,0.9544,1.0
117.0,0.35677,0.58599,0.70229,0.82181,0.91997,0.95439,1.0
117.1,0.3567,0.58594,0.70225,0.82178,0.91995,0.95437,1.0
117.2,0.35663,0.58589,0.7022,0.82174,0.91992,0.95436,1.0
117.3,0.35655,0.58584,0.70216,0.8217,0.9199,0.95435,1.0
117.4,0.35648,0.58579,0.70211,0.82166,0.91988,0.95434,1.0
117.5,0.35641,0.58574,0.70207,0.82162,0.91986,0.95432,1.0
117.6,0.35634,0.5857,0.70203,0.82159,0.91984,0.95431,1.0
117.7,0.35626,0.58565,0.70198,0.82155,0.91982,0.9543,1.0
117.8,0.35619,0.5856,0.70194,0.82151,0.9198,0.95429,1.0
117.9,0.35612,0.58555,0.70189,0.82147,0.91978,0.95427,1.0
118.0,0.35605,0.5855,0.70185,0.82143,0.91976,0.95426,1.0
118.1,0.35598,0.58545,0.7018,0.8214,0.91974,0.95425,1.0
118.2,0.3559,0.5854,0.70176,0.82136,0.91972,0.95424,1.0
118.3,0.35583,0.58535,0.70171,0.82132,0.9197,0.95422,1.0
118.4,0.35576,0.5853,0.70167,0.82128,0.91968,0.95421,1.0
118.5,0.35569,0.58525,0.70162,0.82124,0.91966,0.9542,1.0
118.6,0.35561,0.5852,0.70158,0.82121,0.91964,0.95419,1.0
118.7,0.35554,0.58516,0.70153,0.82117,0.91961,0.95417,1.0
118.8,0.35547,0.58511,0.70149,0.82113,0.91959,0.95416,1.0
118.9,0.3554,0.58506,0.70144,0.82109,0.91957,0.95415,1.0
119.0,0.35533,0.58501,0.7014,0.82105,0.91955,0.95413,1.0
119.1,0.35525,0.58496,0.70135,0.82102,0.91953,0.95412,1.0
119.2,0.35518,0.58491,0.70131,0.82098,0.91951,0.95411,1.0
119.3,0.35511,0.58486,0.70126,0.82094,0.91949,0.9541,1.0
119.4,0.35504,0.58481,0.70122,0.8209,0.91947,0.95408,1.0
119.5,0.35497,0.58476,0.70117,0.82086,0.91945,0.95407,1.0
119.6,0.35489,0.58471,0.70113,0.82083,0.91943,0.95406,1.0
119.7,0.35482,0.58466,0.70108,0.82079,0.91941,0.95405,1.0
119.8,0.35475,0.58461,0.70104,0.82075,0.91939,0.95403,1.0
119.9,0.35468,0.58457,0.70099,0.82071,0.91937,0.95402,1.0
120.0,0.3546,0.58452,0.70095,0.82067,0.91935,0.95401,1.0
120.1,0.35453,0.58447,0.7009,0.82063,0.91932,0.954,1.0
120.2,0.35446,0.58442,0.70086,0.8206,0.9193,0.95398,1.0
120.3,0.35439,0.58437,0.70081,0.82056,0.91928,0.95397,1.0
120.4,0.35432,0.58432,0.70077,0.82052,0.91926,0.95396,1.0
120.5,0.35424,0.58427,0.70072,0.82048,0.91924,0.95395,1.0
120.6,0.35417,0.58422,0.70068,0.82044,0.91922,0.95393,1.0
120.7,0.3541,0.58417,0.70063,0.82041,0.9192,0.95392,1.0
120.8,0.35403,0.58412,0.70059,0.82037,0.91918,0.95391,1.0
120.9,0.35396,0.58407,0.70054,0.82033,0.91916,0.95389,1.0
121.0,0.35388,0.58403,0.7005,0.82029,0.91914,0.95388,1.0
121.1,0.35381,0.58398,0.70045,0.82025,0.91912,0.95387,1.0
121.2,0.35374,0.58393,0.70041,0.82021,0.9191,0.95386,1.0
121.3,0.35367,0.58388,0.70036,0.82018,0.91908,0.95384,1.0
121.4,0.3536,0.58383,0.70032,0.82014,0.91905,0.95383,1.0
121.5,0.35352,0.58378,0.70027,0.8201,0.91903,0.95382,1.0
121.6,0.35345,0.58373,0.70023,0.82006,0.91901,0.95381,1.0
121.7,0.35338,0.58368,0.70018,0.82002,0.91899,0.95379,1.0
121.8,0.35331,0.58363,0.70014,0.81998,0.91897,0.95378,1.0
121.9,0.35324,0.58358,0.70009,0.81995,0.91895,0.95377,1.0
122.0,0.35316,0.58353,0.70005,0.81991,0.91893,0.95376,1.0
122.1,0.35309,0.58348,0.7,0.81987,0.91891,0.95374,1.0
122.2,0.35302,0.58344,0.69996,0.81983,0.91889,0.95373,1.0
122.3,0.35295,0.58339,0.69991,0.81979,0.91887,0.95372,1.0
122.4,0.35288,0.58334,0.69987,0.81976,0.91885,0.9537,1.0
122.5,0.3528,0.58329,0.69982,0.81972,0.91883,0.95369,1.0
122.6,0.35273,0.58324,0.69978,0.81968,0.9188,0.95368,1.0
122.7,0.35266,0.58319,0.69973,0.81964,0.91878,0.95367,1.0
122.8,0.35259,0.58314,0.69969,0.8196,0.91876,0.95365,1.0
122.9,0.35252,0.58309,0.69964,0.81956,0.91874,0.95364,1.0
123.0,0.35245,0.58304,0.6996,0.81953,0.91872,0.95363,1.0
123.1,0.35237,0.58299,0.69955,0.81949,0.9187,0.95362,1.0
123.2,0.3523,0.58294,0.69951,0.81945,0.91868,0.9536,1.0
123.3,0.35223,0.58289,0.69946,0.81941,0.91866,0.95359,1.0
123.4,0.35216,0.58285,0.69942,0.81937,0.91864,0.95358,1.0
123.5,0.35209,0.5828,0.69937,0.81933,0.91862,0.95356,1.0
123.6,0.35201,0.58275,0.69932,0.81929,0.9186,0.95355,1.0
123.7,0.35194,0.5827,0.69928,0.81926,0.91857,0.95354,1.0
123.8,0.35187,0.58265,0.69923,0.81922,0.91855,0.95353,1.0
123.9,0.3518,0.5826,0.69919,0.81918,0.91853,0.95351,1.0
124.0,0.35173,0.58255,0.69914,0.81914,0.91851,0.9535,1.0
124.1,0.35165,0.5825,0.6991,0.8191,0.91849,0.95349,1.0
124.2,0.35158,0.58245,0.69905,0.81906,0.91847,0.95348,1.0
124.3,0.35151,0.5824,0.69901,0.81903,0.91845,0.95346,1.0
124.4,0.35144,0.58235,0.69896,0.81899,0.91843,0.95345,1.0
124.5,0.35137,0.5823,0.69892,0.81895,0.91841,0.95344,1.0
124.6,0.3513,0.58226,0.69887,0.81891,0.91839,0.95342,1.0
124.7,0.35122,0.58221,0.69883,0.81887,0.91836,0.95341,1.0
124.8,0.35115,0.58216,0.69878,0.81883,0.91834,0.9534,1.0
124.9,0.35108,0.58211,0.69874,0.8188,0.91832,0.95339,1.0
125.0,0.35101,0.58206,0.69869,0.81876,0.9183,0.95337,1.0
125.1,0.35094,0.58201,0.69865,0.81872,0.91828,0.95336,1.0
125.2,0.35087,0.58196,0.6986,0.81868,0.91826,0.95335,1.0
125.3,0.35079,0.58191,0.69856,0.81864,0.91824,0.95333,1.0
125.4,0.35072,0.58186,0.69851,0.8186,0.91822,0.95332,1.0
125.5,0.35065,0.58181,0.69847,0.81856,0.9182,0.95331,1.0
125.6,0.35058,0.58176,0.69842,0.81853,0.91818,0.9533,1.0
125.7,0.35051,0.58171,0.69838,0.81849,0.91815,0.95328,1.0
125.8,0.35044,0.58166,0.69833,0.81845,0.91813,0.95327,1.0
125.9,0.35036,0.58162,0.69829,0.81841,0.91811,0.95326,1.0
126.0,0.35029,0.58157,0.69824,0.81837,0.91809,0.95324,1.0
126.1,0.35022,0.58152,0.6982,0.81833,0.91807,0.95323,1.0
126.2,0.35015,0.58147,0.69815,0.81829,0.91805,0.95322,1.0
126.3,0.35008,0.58142,0.69811,0.81826,0.91803,0.95321,1.0
126.4,0.35,0.58137,0.69806,0.81822,0.91801,0.95319,1.0
126.5,0.34993,0.58132,0.69801,0.81818,0.91799,0.95318,1.0
126.6,0.34986,0.58127,0.69797,0.81814,0.91796,0.95317,1.0
126.7,0.34979,0.58122,0.69792,0.8181,0.91794,0.95315,1.0
126.8,0.34972,0.58117,0.69788,0.81806,0.91792,0.95314,1.0
126.9,0.34965,0.58112,0.69783,0.81802,0.9179,0.95313,1.0
127.0,0.34958,0.58107,0.69779,0.81799,0.91788,0.95312,1.0
127.1,0.3495,0.58103,0.69774,0.81795,0.91786,0.9531,1.0
127.2,0.34943,0.58098,0.6977,0.81791,0.91784,0.95309,1.0
127.3,0.34936,0.58093,0.69765,0.81787,0.91782,0.95308,1.0
127.4,0.34929,0.58088,0.69761,0.81783,0.9178,0.95306,1.0
127.5,0.34922,0.58083,0.69756,0.81779,0.91777,0.95305,1.0
127.6,0.34915,0.58078,0.69752,0.81775,0.91775,0.95304,1.0
127.7,0.34907,0.58073,0.69747,0.81772,0.91773,0.95303,1.0
127.8,0.349,0.58068,0.69743,0.81768,0.91771,0.95301,1.0
127.9,0.34893,0.58063,0.69738,0.81764,0.91769,0.953,1.0
128.0,0.34886,0.58058,0.69734,0.8176,0.91767,0.95299,1.0
128.1,0.34879,0.58053,0.69729,0.81756,0.91765,0.95297,1.0
128.2,0.34872,0.58048,0.69725,0.81752,0.91763,0.95296,1.0
128.3,0.34864,0.58043,0.6972,0.81748,0.91761,0.95295,1.0
128.4,0.34857,0.58038,0.69715,0.81745,0.91758,0.95294,1.0
128.5,0.3485,0.58034,0.69711,0.81741,0.91756,0.95292,1.0
128.6,0.34843,0.58029,0.69706,0.81737,0.91754,0.95291,1.0
128.7,0.34836,0.58024,0.69702,0.81733,0.91752,0.9529,1.0
128.8,0.34829,0.58019,0.69697,0.81729,0.9175,0.95288,1.0
128.9,0.34822,0.58014,0.69693,0.81725,0.91748,0.95287,1.0
129.0,0.34814,0.58009,0.69688,0.81721,0.91746,0.95286,1.0
129.1,0.34807,0.58004,0.69684,0.81717,0.91744,0.95285,1.0
129.2,0.348,0.57999,0.69679,0.81714,0.91742,0.95283,1.0
129.3,0.34793,0.57994,0.69675,0.8171,0.91739,0.95282,1.0
129.4,0.34786,0.57989,0.6967,0.81706,0.91737,0.95281,1.0
129.5,0.34779,0.57984,0.69666,0.81702,0.91735,0.95279,1.0
129.6,0.34772,0.57979,0.69661,0.81698,0.91733,0.95278,1.0
129.7,0.34764,0.57974,0.69657,0.81694,0.91731,0.95277,1.0
129.8,0.34757,0.5797,0.69652,0.8169,0.91729,0.95275,1.0
129.9,0.3475,0.57965,0.69647,0.81686,0.91727,0.95274,1.0
130.0,0.34743,0.5796,0.69643,0.81683,0.91725,0.95273,1.0
130.1,0.34736,0.57955,0.69638,0.81679,0.91722,0.95272,1.0
130.2,0.34729,0.5795,0.69634,0.81675,0.9172,0.9527,1.0
130.3,0.34722,0.57945,0.69629,0.81671,0.91718,0.95269,1.0
130.4,0.34714,0.5794,0.69625,0.81667,0.91716,0.95268,1.0
130.5,0.34707,0.57935,0.6962,0.81663,0.91714,0.95266,1.0
130.6,0.347,0.5793,0.69616,0.81659,0.91712,0.95265,1.0
130.7,0.34693,0.57925,0.69611,0.81655,0.9171,0.95264,1.0
130.8,0.34686,0.5792,0.69607,0.81651,0.91708,0.95263,1.0
130.9,0.34679,0.57915,0.69602,0.81648,0.91705,0.95261,1.0
131.0,0.34672,0.5791,0.69598,0.81644,0.91703,0.9526,1.0
131.1,0.34664,0.57905,0.69593,0.8164,0.91701,0.95259,1.0
131.2,0.34657,0.579,0.69588,0.81636,0.91699,0.95257,1.0
131.3,0.3465,0.57896,0.69584,0.81632,0.91697,0.95256,1.0
131.4,0.34643,0.57891,0.69579,0.81628,0.91695,0.95255,1.0
131.5,0.34636,0.57886,0.69575,0.81624,0.91693,0.95253,1.0
131.6,0.34629,0.57881,0.6957,0.8162,0.9169,0.95252,1.0
131.7,0.34622,0.57876,0.69566,0.81617,0.91688,0.95251,1.0
131.8,0.34615,0.57871,0.69561,0.81613,0.91686,0.95249,1.0
131.9,0.34607,0.57866,0.69557,0.81609,0.91684,0.95248,1.0
132.0,0.346,0.57861,0.69552,0.81605,0.91682,0.95247,1.0
132.1,0.34593,0.57856,0.69548,0.81601,0.9168,0.95246,1.0
132.2,0.34586,0.57851,0.69543,0.81597,0.91678,0.95244,1.0
132.3,0.34579,0.57846,0.69538,0.81593,0.91676,0.95243,1.0
132.4,0.34572,0.57841,0.69534,0.81589,0.91673,0.95242,1.0
132.5,0.34565,0.57836,0.69529,0.81585,0.91671,0.9524,1.0
132.6,0.34558,0.57831,0.69525,0.81581,0.91669,0.95239,1.0
132.7,0.3455,0.57827,0.6952,0.81578,0.91667,0.95238,1.0
132.8,0.34543,0.57822,0.69516,0.81574,0.91665,0.95236,1.0
132.9,0.34536,0.57817,0.69511,0.8157,0.91663,0.95235,1.0
133.0,0.34529,0.57812,0.69507,0.81566,0.91661,0.95234,1.0
133.1,0.34522,0.57807,0.69502,0.81562,0.91658,0.95233,1.0
133.2,0.34515,0.57802,0.69498,0.81558,0.91656,0.95231,1.0
133.3,0.34508,0.57797,0.69493,0.81554,0.91654,0.9523,1.0
133.4,0.34501,0.57792,0.69488,0.8155,0.91652,0.95229,1.0
133.5,0.34493,0.57787,0.69484,0.81546,0.9165,0.95227,1.0
133.6,0.34486,0.57782,0.69479,0.81542,0.91648,0.95226,1.0
133.7,0.34479,0.57777,0.69475,0.81539,0.91646,0.95225,1.0
133.8,0.34472,0.57772,0.6947,0.81535,0.91643,0.95223,1.0
133.9,0.34465,0.57767,0.69466,0.81531,0.91641,0.95222,1.0
134.0,0.34458,0.57762,0.69461,0.81527,0.91639,0.95221,1.0
134.1,0.34451,0.57757,0.69457,0.81523,0.91637,0.95219,1.0
134.2,0.34444,0.57753,0.69452,0.81519,0.91635,0.95218,1.0
134.3,0.34437,0.57748,0.69448,0.81515,0.91633,0.95217,1.0
134.4,0.34429,0.57743,0.69443,0.81511,0.91631,0.95216,1.0
134.5,0.34422,0.57738,0.69438,0.81507,0.91628,0.95214,1.0
134.6,0.34415,0.57733,0.69434,0.81503,0.91626,0.95213,1.0
134.7,0.34408,0.57728,0.69429,0.815,0.91624,0.95212,1.0
134.8,0.34401,0.57723,0.69425,0.81496,0.91622,0.9521,1.0
134.9,0.34394,0.57718,0.6942,0.81492,0.9162,0.95209,1.0
135.0,0.34387,0.57713,0.69416,0.81488,0.91618,0.95208,1.0
135.1,0.3438,0.57708,0.69411,0.81484,0.91616,0.95206,1.0
135.2,0.34373,0.57703,0.69407,0.8148,0.91613,0.95205,1.0
135.3,0.34365,0.57698,0.69402,0.81476,0.91611,0.95204,1.0
135.4,0.34358,0.57693,0.69397,0.81472,0.91609,0.95202,1.0
135.5,0.34351,0.57688,0.69393,0.81468,0.91607,0.95201,1.0
135.6,0.34344,0.57683,0.69388,0.81464,0.91605,0.952,1.0
135.7,0.34337,0.57678,0.69384,0.8146,0.91603,0.95198,1.0
135.8,0.3433,0.57674,0.69379,0.81457,0.916,0.95197,1.0
135.9,0.34323,0.57669,0.69375,0.81453,0.91598,0.95196,1.0
